userName,score,at,content
Pengguna Google,1,2024-05-08 17:41:44,Aplikasi ini Lumayan bagus tolong iklan di kurang lebih itu saja sih lama di main terusan judi bosan
Pengguna Google,1,2023-09-15 06:12:24,Sangat di sayang kan waktu dan kuota sangat boros di iklan tidak ada batasan untuk menarik berpa pun jumblah Rp ternyata hars dapetin 1jt dan itu juga sangat lama semangkin Rp nya gede sangat kecil dan tambah kecil pendapatan nya dan iklan nya pun sunggi terlalu parah
Pengguna Google,5,2024-09-29 06:55:06,Game nya keren mantul tapi kekurangannya iklannya banyak tolong dikurangin ya Mimin dan ditambah kemenangannya segitu aja terimakasih 🙏
Pengguna Google,5,2024-08-16 17:21:34,Hai Developer Hungry Studio 🤗. Game Block Blast ! Permainan Otak Ini Tidak Hanya Memiliki Gameplay Yang Mudah Dimainkan Tetapi Juga Dapat Melatih Kecerdasan Anda. Jangan Pernah Bosan Untuk Melakukan Update Fitur Terbarunya.
Pengguna Google,5,2024-05-30 07:09:36,Game ini bagus bisa mengasah otak kita tapi kalo kalah itu kesel banget rasanya tolong yang buat game ini diperluaskan kotaknya terimakasih wassalamualakum warahmatullahi wabarakatuh
Pengguna Google,1,2023-02-24 02:16:39,"terlalu banyak iklan dan durasinya lama,tahap selanjutnya pasti mati karena tidak ada pasangan yg cocok,sehingga sia2 untuk mikir nanti kalo diubah pasti saya beri bintang5"
Pengguna Google,1,2024-08-21 11:03:11,"Ga sesuai dgn iklan, layar dan game nya biasa saja, hbs instal coba, lngsng ku uninstal, nipu beda ma iklan sih."
Pengguna Google,4,2024-04-26 17:26:28,"Gamenya udah bagus,cuman karena terlalu banyak iklan jadi terlalu mengganggu.untuk kedepannya saran dikurangi iklanya.🙏"
Pengguna Google,1,2024-09-25 14:07:37,Meskipun dimainkan sudah offline masih aja ada sponsor lah iklannya lah..apa lagi kalau online...bikin malas aja mainnya...
Pengguna Google,5,2024-10-12 14:02:05,Gamenya keren bagus enak banget dimainin ya makasih yang udah bikin semoga bikin yang baru yang bikinnya jadi kita lawan satu lawan satu itu makasih soalnya gamenya bagus banget tapi yang bikin ya 😆😆🥰🥰🥰
Pengguna Google,1,2023-03-13 16:59:12,"Sengaja di kasih block² gak manuk akal, biar kalah dlu.. trus kalo mau revive nonton iklan dlu deh biar lanjut. Pokoknya ngak recommended dah nih game, mending kalian download Tetris kalo mau asah otak! ..asli ini game block blast agak laen 😄 ,,💩.wkwkw...🙏."
Pengguna Google,5,2024-04-13 15:35:37,"Game nya seru asik juga jadi kalau bosen tinggal main ini aja sampai ga kerasa kalo udh 1j-2j , dari pada ga percaya buktiin sendiri (ini menurut aku aja) oh iya emang iklan ada otak??"
Pengguna Google,1,2023-05-01 11:22:23,"Aplikasi game yg hanya memprioritaskan iklatnya dr pada Kepuasan pemain, main clasik kaya sdh d seting biar ngak dapat balok yg sesuai dan memprioritaskan iklannya/pemasukannya👎"
Pengguna Google,1,2023-09-29 00:34:22,"Aduuuuuuh nggak kuat IKLAN nya, sering nongol iklan & lama banget. Kuota bukan habis buat main game, tp habis buat nungguin iklan. PARAH BANGET GAME INI. Ampun.. Ampun. Ini namaya GAME IKLAN atau GAME ADA KAMI."
Pengguna Google,1,2023-06-12 09:02:37,"Game nya seru menarik... Tapi iklan utang di pinjol sangat menggangu..Bintang 1 buat game kebanyakan iklan ini ganggu sekali, auto uninstall gw !!"
Pengguna Google,5,2024-03-14 18:25:30,Abis bagaimana suka banget sih dan amat membantu otak yg lagi stres.terima kasih buat semuanya. Amin.kalau boleh tampilkan yg lebih seru lagi.yg banyak tantangan.dari mas kerbau sp1 panggilan Suyitno sp1.
Pengguna Google,3,2023-11-07 16:24:07,"Gamenya sudah bagus. Namun terlalu banyak iklan yg mengganggu, jadinya lebih lama nonton iklannya dibanding main gamenya."
Pengguna Google,1,2024-05-10 00:02:42,"Game nya seru,,tapi terlalu banyak iklan nya sekarang Pertama download tidak ada iklan, sekarang entah kenapa banyak sekali muncul iklannya"
Pengguna Google,5,2024-09-15 00:47:05,"saya senang bermain game ini saya tidak begitu benemukan iklan permainan ini bisa buat anak kecil yang berumur 5,6,7 tahun jadi permainan ini seru sekali yuk buruan daftar game nya instan sekarang"
Pengguna Google,3,2023-12-09 08:29:04,game nya bagus .mudah di score 2000 an dan selanjutnya di persulit ..seperti tau pikiran kita ...pasti di score 3000an sudah dipastikan mati
Pengguna Google,1,2023-03-03 11:55:47,"Game taik lah ini, awalnya dapat 6000 skor, ehhh malah makin lama makin di sulitkan, bahkan puzzlenya udah turun semua malah langsung kalah, game ini bukan ngasah otak tapi ngasah otot,"
Pengguna Google,1,2023-10-18 16:53:51,Iklannya bererot. Langsung uninstal aja dah. Males gw lagi main dipaksa nonton iklan lama banget. Tolong developernya perhatiin
Pengguna Google,5,2024-07-01 01:55:02,Menurutku gamenya bisa meningkatkan IQ dan dan suara yang memuji dan seru sekali ... Soalnya dulu ini gamenya terkenal banget di tempatku aku duluan yang mainin akhirnya jadi terkenal deh
Pengguna Google,5,2023-04-23 23:58:37,Kalau kita main aplikasi ini jangan menggunakan wi-fi/data kalau kita meng hidupkan wi-fi/data akan terjadi iklan yang sangat banyak
Pengguna Google,1,2023-09-15 01:58:54,"Jangan download game ini, sama sekali nggak rekomendad, main 3 detik, iklannya 30 detik. Hanya di suruh nonton iklan."
Pengguna Google,1,2024-01-30 07:40:56,"jgn di download game ini,banyak iklan,lbh parah lagi ud level 68,tiba2 mulai lagi dr awal,jengkel gak,game sampah"
Pengguna Google,5,2025-02-23 11:23:09,baik sekali permainya
Pengguna Google,1,2023-07-01 15:08:06,"Saya sudah sampai level 68, namun tidak sampai 1 jam saya membuka game ini lagi. Ke restart balik lagi ke level 1"
Pengguna Google,1,2023-07-12 13:36:24,Gameny enak. Tapi bnyak iklan ya. Hampir setiap jeda main ada iklan. Auto uninstal lagi.
Pengguna Google,1,2024-03-25 23:12:40,Keseeel... Udah nyampe level 87 trus mau main lagi...eeeh.. Balik ke level 1 lagi..
Pengguna Google,1,2024-10-07 01:17:31,Sekali download semua iklan muncul. Selamatkan hpmu dari aplikasi iklan ini
Pengguna Google,1,2023-11-20 12:02:06,"Iklannya benar² tidak ada otak, game terburuk yang saya pernah coba, dikarenakan iklan yang tidak ada otak sama sekali!!!!"
Pengguna Google,1,2024-04-20 14:24:37,"Tertarik karena game play di iklan bagus, setelah download tidak sesuai game playnya"
Pengguna Google,5,2025-04-01 06:31:27,game nya seru aku suka cobain semua game block blast seru banget
Pengguna Google,1,2024-10-07 21:20:50,Game ga jelas. Setiap selesai 1 permainan muncul iklan. Game miskin. Kebanyakan iklan. Ini nonton iklan berkedok game. GAME MISKIINN
Pengguna Google,4,2024-04-12 12:34:32,Game bagus lumayan tiap maen gk kerasa waktu terus jadi gk bosen . Aku sampe ketagihan
Pengguna Google,1,2023-07-27 11:51:13,ni game emg di harus kan untuk menonton iklan..karena setiap saya matiin data psti game nya memberi bentuk block yg ga sesuai dan akhirnya kalah..
Pengguna Google,4,2024-01-09 15:13:52,"Game nya seru saya suka, bisa mode offline dan online. Nah kenapa saya kasih bintang 4 karena game nya sedikit sulit okkk tapi game nya bagus kok kereennn Terima kasih🤗🤗😁😁"
Pengguna Google,1,2023-12-31 18:06:08,Sangat menggangu bagi yang tidak suka gaem iklan lewat pas mau balik ke aplikasi yang sedang kami buat kenapa gk bisa kok harus instal gaem ini maksudnya apa
Pengguna Google,1,2024-08-10 01:52:40,Makin sering update makin susah untuk dapat poin tinggi. Kalah biar kita nonton iklan terus. Ga usah Install aja. Nonton iklan doang
Pengguna Google,5,2025-01-30 15:00:02,"Keren, seru juga main nya, tpi sayang tidak menghasilkan dana"
Pengguna Google,2,2024-08-25 01:41:19,Ini game apa tempat iklan jir setiap main selalu aja ada iklan bahkan kalah menang iklan lagi
Pengguna Google,1,2024-02-07 14:03:21,"Game nya mah bagus Tp sayang banyak iklanya Bentar"" iklan bentar"" iklan Jadi game nya langsung saya hapus Sangat sangat dan sangat tidak berguna sama sekali"
Pengguna Google,5,2024-10-08 02:26:12,Permainan ini sngt seruu dan menarik cocok untuk mengasah otak kita biar LBH bagus.
Pengguna Google,5,2024-05-30 03:10:18,"Gem block blast ini sering aku mainkan tapi gak pernah menghasilkan uang,cara mainnya gimana biar dapat uang"
Pengguna Google,5,2023-02-26 00:39:35,Game ini sangat bagus..disitu ditulis game offline..jdi klo main matikan aja datanya ataw internetnya..gak ada iklan kok..asyik mainnya..😊👍
Pengguna Google,1,2023-02-13 08:12:19,"Saya sangat tidak suka dengan game yang berbohong, di iklan sama gameplay nya berbeda, apa salahnya sih di samakan saja."
Pengguna Google,1,2023-04-01 11:27:59,"Gak usah didonlod, game yg kita liat diiklan akan berbeda dengan yg muncul setelah selesai didonlod, habisin kuota, buang waktu dan tenaga. Dongok ini yg bikin game nya."
Pengguna Google,4,2023-04-10 03:39:48,Game udah bagus tapi ada level mana aja sangat sulit banget bagian ini game telah lewati semua level ini tapi sulit sangat karena saya kasih bintang 4 karena gamenya sulit banget
Pengguna Google,5,2023-05-08 01:54:29,"Buat yang mau main ini sebaiknya bener2 luangkan waktu, soalnya bikin kecanduan😭😭😭 tips lagi, jangan hidupin data/wifi untuk bebas iklan👍"
Pengguna Google,2,2023-02-24 02:06:26,"banyak iklan dan untuk tahap selanjutnya terkadang pasti mati karena tidak ada kelanjutannya,mau dipikir sampai tua ya tetep tidak bisa dipasangkan"
Pengguna Google,5,2023-04-27 09:05:15,"Ini bagus si cuman banyak iklan,tapi aku suka karena kalau lagi gabut bisa main ini,dan sekali lagi ini game cocok juga jika kalian tidak ada kuota ."
Pengguna Google,2,2023-06-01 08:24:20,Di iklan game nya itu bisa di rubah2 blok nya pas saya unduh di coba game nya ternyata ngga bisa kenapa bisa begitu
Pengguna Google,5,2023-05-29 08:05:02,Game ini sangat seruu bisa offline bisa online tapi yg aku liat di iklan Ig itu bisa dibalik baloknya tapi ternyata ga bisa tapi tetep seruuuuu bangetttt game nya melatih kesabaran karna bener² susahhh
Pengguna Google,2,2023-02-08 11:54:39,Kurangin iklannya dong... iklannya bikin bete aja malas bangat untuk main kyaknya gak ada gairah semangat untuk main.... tolonglah..
Pengguna Google,5,2023-02-04 15:24:12,Sebenarnya sih bagus untuk hiburan saja tetapi harus di kurangkan per iklanan yang tidak diperlukan saat next level
Pengguna Google,1,2023-01-29 16:40:14,"Tidak sesuai dengan iklan applikasinya, kirain dari atas disusun kebawah, ternyata kita yang harus bikin blok sendiri"
Pengguna Google,5,2025-03-31 12:32:08,Hiburan ok
Pengguna Google,1,2023-03-26 11:33:14,Terlalu banyak iklan serupa main... Ni. Mau main games apa mau cuman liat iklan doang..
Pengguna Google,5,2023-11-14 13:41:21,"Untuk para TOLOLERS dimanapun anda berada, yang suka ngeluh masalah iklan, kalo gak mau ada iklan ya matikan tuh data atau wifimu.. #OTAK MANA OTAK"
Pengguna Google,1,2023-04-02 20:58:02,Iklan nya tetris yg jaman dlu.. pas d mainin malah yg kek gini.. sangat mengecewakan
Pengguna Google,5,2023-05-01 11:13:49,"Saya langsung kasih 5 bintang karena yakin permainan Bloc Blast ini tidak akan mengecewakan, withdrow tanpa syarat itu yg terpenting bagi pengguna. Semoga"
Pengguna Google,2,2023-03-10 17:55:08,"Saya senang bnget dengan game ini.tp ada yg buat saya nyesal.uang yg saya tarik ke dana.malah GK bisa.tp uang dari game nya hilang sebesar Rp.800.000,00"
Pengguna Google,4,2023-12-04 08:51:24,Seru sih orang orang pada bilang kalau ini banyak iklan nya tapi setelah saya main tidak ada iklan tetapi mungkin akan datang iklan dan menurut ku seru banget dan lancar👍👍👍
Pengguna Google,5,2023-03-22 01:01:03,Waooo bagus banget game ini sampai adik aku engga mau kasi aku hpnya sampai baterai nya habis baru dikasi sama adik ku adik aku suka banget game ini makasi ya yang sudah cita game ini terima kasih aku senang banget deh punya game ini sekali lagi aku bilang makasih banyak ya yang sudah cipta game ini terima kasih Tuhan Yesus mambrekati🙏🏻🙏🏻👍👍😍😍
Pengguna Google,3,2023-05-18 04:51:39,"Resah kebanyakan iklan pinjaman dana, kurangilah iklannya, dan waktu putar iklan dikurangi."
Pengguna Google,3,2023-02-22 13:31:48,Astaga ngeliat iklan game ini digame lain.. waktu di install & dimaini ternyata ga sesuai sama iklannya.. 🤧🤧🤧
Pengguna Google,1,2023-05-13 11:28:32,"Iklan nya LUAMAAAAA BUANGEEEETTTT,Adveture tidak bisa save level,Mulai dari NOL lagi,,"
Pengguna Google,2,2023-05-02 14:49:08,"pas skip iklan malah keunduh apk lain, jadi males bgt main ny, bosenin juga gitu² trus main ny, trpaksa d apus -skor tertinggi gw 6k+"
Pengguna Google,1,2023-04-07 23:32:57,Sangat buruk tak sesuai iklan Kepada kalian semua jangan percaya sama iklan game ini Di dalam game juga sering iklan
Pengguna Google,1,2024-06-05 16:02:48,Gamenya bagus banget minusnya aja kalo udah kehapus terus mau download lagi udh gak bisa
Pengguna Google,1,2022-11-08 05:53:15,game jelek terkadang 3 block ada yang gak bisa di pasangkan jadinya ea mati bukan karena kesalahan pasangnya bintang 1 dan menyesal dowlond game ini
Pengguna Google,1,2024-07-12 07:44:22,"kebanyakan iklan, najis. belom pernah ketemu game yg iklannya sebanyak ini. nyesel download"
Pengguna Google,1,2024-08-27 03:30:18,"Saya sudah 2 minggu mengisi kekosongan waktu dengan bermain blockblast,, sudah di level 50 kenapa otomatis turun ke level 1 lagi?? Masa harus ngulang dari awal??? Mending hapus aja dah.."
Pengguna Google,5,2024-07-14 08:22:35,"Keren gamenya sangat mudah menyusun balok2nya, buat teman2 donload ni gamenya sangat mudah dan asyik saat sedang santai."
Pengguna Google,1,2024-01-03 11:17:32,Saya main game ini adventure sampai level 52 tapi pas dibuka lagi jadi level 1 trus banyak iklan lagi
Pengguna Google,5,2023-10-17 17:42:39,Permainan game ini mudah di jalaninnya pasti tidak akan kecewa kalau kita buat koleksi hiburan seiring waktu luang panjang.
Pengguna Google,3,2023-06-24 23:43:25,"Bagus sih cuman gak sesuai dgn iklan bloknya cuman 8x8, kenapa gak dibuat seperti di iklan yg full layar. Terimakasih"
Pengguna Google,1,2024-01-31 11:46:43,"Sudah sampai level 51 , di level 51 selalu saja di bikin gagal gagal . Block udah penuh malah di kasih block"" yg besar dan panjang . Udah sampai level 51 eh malah di hapus , di suruh main lagi dari level 1 🤮🤮🤮"
Pengguna Google,1,2023-12-06 08:15:56,"kalau bikin Iklan yg sesuai sama game nya lah buangsat, bagusan di Iklan, begitu diainkam beda, biar bintang yg bicara"
Pengguna Google,3,2023-12-09 04:13:40,Gamenya ini bagus tapi banyak iklan setiap kita sudah menyelesaikan jadi aku kasih bintang 3 dulu
Pengguna Google,1,2023-12-09 23:43:39,Game clasic setiap poin 2500 dia bikin game over scara otomatis ..klo mau poin tinggi kudu review dan dsruh nonton video ..itu selalu terulang2 ..pkoknya setiap poin kita smpe 2400 psti dbikin game over dan dsruh ulang dri awal .mnding un instal aj . Bye
Pengguna Google,1,2023-10-17 08:11:31,"Gamenya gak jelas banget, dikasih 100 level pas udah level 99 di paksa buat ngulang dari level 1. Niat mau ngilangin bosan malah tambah bosan."
Pengguna Google,1,2023-10-16 10:07:14,Penipuan ga sesuai iklan. Iklan sisa jatuh. Gamenya ga ada yg jatuh malah ngambang semua.
Pengguna Google,2,2023-12-20 01:21:17,Nggak bisa narik uangnya nunggu 3 masuk secara total sedang saya download sudah 1 mingguan dan main terus saldo sudah 1 jt lebih gimanasih 🤦🤦🤦🤦🤦
Pengguna Google,1,2023-06-22 06:52:05,Gamenya beda sama di iklan . Di iklan gamenya besar dan panjang. Aslinya game nya tidak sesuai iklan . Sama seperti game game fuzzel yg lain
Pengguna Google,1,2024-02-17 11:47:35,"Kalau kau niat bikin game ini, tolong babak manik JANGAN PILIH KASIH terhadap manik kuning, jangan buat manik kuning dikoleksi terakhir!!!!😡😡😡"
Pengguna Google,1,2023-10-30 08:19:14,"Gamenya curang, puzzle yang keluar selanjutnya, membuat kita kalah. Bukan menang"
Pengguna Google,3,2023-06-24 01:29:11,"Kusuka game ini... Menyenangkan.. Tapi.. Ktika ku sudah di byk level adventute.. Tetiba balik lg ke level 1, nyesek! 😖ga like😭"
Pengguna Google,2,2023-07-24 19:27:46,Kok jadi ngulang di level 1 lagi sih pdhl udah nyampe level 48 bagus si bagus ya gituu dan kurangin iklannya dong masa setiap main iklan teruss
Pengguna Google,5,2024-02-15 17:07:22,"Bagus banget game nyaa, seru aku suka... Mana jarang ada iklan yang bikin BT, intinya seru deh pas buat temen gabut."
Pengguna Google,5,2023-11-23 06:31:06,Bagus! Game nya seru apalagi kalo lagi gabut bisa banget main game ini....melatih kefokusan juga...pokonya good seruuu recomended bgt!
Pengguna Google,1,2023-07-04 04:53:13,"Tidak sesuai iklan, di iklannya seperti main tetris dan jika ada gep dia turun mengisi gep kosong tersebut, sangat mengecewakan."
Pengguna Google,2,2023-06-30 14:20:35,"Terlalu banyak iklan...pas mau main iklan, pas mati iklan, pas menang iklan untuk next level.."
Pengguna Google,5,2024-09-21 10:33:24,"Gamenya bagus banget gakk ngebosenin sama sekali menurut aku yaaaaaa 9,3/10 seworth it itu . Wajib download"
Pengguna Google,5,2023-11-27 13:25:14,"Inii seruu, aku sering main di HP ku satu nyaa, main inii tuh sampe lupa waktu, kadang main ini bisa sambil bikin POV, pokok nyaa the best deh😁😁"
Pengguna Google,5,2024-08-08 20:10:19,seru sih kekurangan dari game ini cuma satu yaitu progres akun kita belum bisa dikaitkan ke platform google
Pengguna Google,2,2024-01-01 09:43:10,"Sebenarnya bagus gamenya. Saat buka game mau main, tiba² balik ke level 1, padahal sudah level 63 😓😓"
Pengguna Google,5,2024-02-09 12:54:04,Game ya bagus tapi kadang aku udh main yang ampe 99 itu aku udh 89 eh tiba tiba update ya ngilang lagi ya begitu seterusnya tolong di perbaiki 🙏🏻
Pengguna Google,1,2023-10-04 16:34:55,"Jangan pernah download game ini, mainya bentar iklanya lama dan terus terusan, main pngen hiburan malah bikin emosi. Nyesel gw download game ini"
Pengguna Google,1,2023-09-23 11:34:13,Iklannya terlalu sedikit tolong ditambah lagi biar kita nonton iklan aja gak usah main game 🤬
Pengguna Google,1,2024-01-31 01:15:42,"Permainan nya bagus,cuman ada iklan yg harus di download,jdi bikin bete, Jadi gue hapus deh permainannya."
Pengguna Google,1,2024-08-13 01:07:55,Gamenya burik selalu aja pas lagi main bikin emosi dan kesal karena pas main malah disalahin aneh jadi hilangkan game ini😡😡😡🙏 Burik
Pengguna Google,1,2023-07-14 13:00:33,"Game gak jelas.. sy sudah level 49 , besoknya kembali lagi ke level 1.. autooo hapussss gamenya.. sapa sudi balik lagi ke level awall 👎👎"
Pengguna Google,1,2023-12-21 04:59:45,"Kalau udah jelas ada penarikan baru beri ulasan skrg coba dulu ,terima kasih baru dwonload udah suruh dwonload LG sy ga suka kaya gini hapus lagi ..klo bisa mohon 1000 mohon jgn mau dwonload games ini parah sy nyesel kasi btg 1 juga"
Pengguna Google,1,2023-11-15 03:23:59,"lama baru bisa cabut, harus mencapai target, itu artinya lama main baru cabut uang, seharusnya semampu kita"
Pengguna Google,1,2023-06-25 11:01:24,Terlalu sering iklan chamet jadi sangat mengganggu. Sebetulnya permainan asyik tpi saya putuskan uninstall
Pengguna Google,5,2024-05-01 12:40:43,aku kagum sama reting kalian jadi sebenarnya aku cuma penasaran aja tapi ketika aku lihat reting nya aku jadi semangat mau download aplikasi BLOCK BLAST
Pengguna Google,1,2023-08-28 08:22:41,"Gameplay diakui asyik dan adiktif, tp iklannya edun, ganngu banget, tiap stage iklan melulu ditambah panjang2 banget iklannya, UNINSTALL"
Pengguna Google,5,2023-06-25 12:21:09,gamenya seru banget gak banyak iklan nya jadi enak dimainin.aku suka dengan game nya jadi saya kasih bintamg lima karna gamenya bagus😁.
Pengguna Google,3,2023-09-12 06:34:33,"game sangat bagus tapi iklan sangat banyak, kurangi iklan lah, kesel juga iklan tiap main iklan terus"
Pengguna Google,1,2023-12-21 10:04:39,"Saya sangat kecewa, pagi main adventure udah level 30 lebih sore balik mulai level 1. Tak kasih bintang 1 menyesuaikan"
Pengguna Google,3,2023-11-24 06:13:24,Kalo menurut aku iklan nya banyak banget jadi tolong di kurangi iklan nya
Pengguna Google,2,2024-01-04 12:20:21,Sebenrya game nya asik tp iklan terlalu banyak dan kenapa jika sudah sampai level tinggi tiba tiba kembali lagi ke level 1
Pengguna Google,5,2023-12-13 08:27:34,Geam yg cukup mengasah otak dan kita harus bekerja keras untuk mendapatkan poin tertinggi..👍🏼
Pengguna Google,1,2024-02-04 10:38:52,"Aplikasi bodoh, lain diiklannya lain pula jenis permainannya. kecewa aku mendownload aplikasinya. Maaf agak kasar!"
Pengguna Google,2,2023-12-06 01:27:04,"Banyak iklan , sekali main iklan , sekali main iklan lagi , jadi bosen kelamaan iklanya"
Pengguna Google,5,2024-01-23 09:55:10,"Permainan nya sangat seruuu tapi iklan ny lumayan,tapi kalau ofline gak ada iklan"
Pengguna Google,1,2023-11-20 03:24:47,Tadi seneng maen game ini..tapi begitu tiap kali selesai ada iklan dan ga selesai2 akhirnya uninstall..kapokk
Pengguna Google,4,2023-12-10 05:29:28,"Cukup menyenangkan,semestinya lebih banyak balok dan diperkecil lagi, mungkin akan pebih menantang 🙏"
Pengguna Google,1,2023-12-07 07:29:54,"Bagus sih,cuma banyak iklan,maaf bintang 1 Setiap selesai main/game over selalu iklan."
Pengguna Google,5,2023-10-05 02:29:47,Gamenya bagus dan pasang pasang blocknya juga bagus sekian terima kasih atas kunjungannya
Pengguna Google,1,2023-11-24 06:07:30,Gausah download aja iklan nya banyak bet juga lama bet g bisa di skip. Dan gtau tiba-tiba mulai dari level nol lagi pdhl udh lvel 42
Pengguna Google,1,2023-11-15 09:00:54,Baru kali ini aku menonton iklan ya begitu menyebalkan...pengen tak remes² iklan ini...huhhhk
Pengguna Google,2,2023-09-27 07:11:14,"Maksud lu apaan coeg! Di iklannya gameplay mirip2 tetris giliran pas main gk kayak tetris. Minimal kalo buat iklan tolong lah jangan tipu2 kalo mau gamenya rame, blogg"
Pengguna Google,1,2023-11-12 18:15:28,"Berak sekebon,udah 2x level 48 adventure erorr mulu trus mulai lagi level 1,klo ga niat bikin game ga usah nyusahin orang,sue loeee...."
Pengguna Google,1,2024-06-07 23:33:12,sbnrny sy suka game ini tp yg bikin kesel knp stlh level tinggi balik lg ke level 1??males banget. knp sih hrs d bikin gt segala. ya udah auto uninstall
Pengguna Google,1,2023-12-11 13:42:49,"Jika game ini memang benar bisa membayar, tolong dong di bayar, jangan di persulit , apa kalian tidak merasa iba pada orang yang main game ini,"
Pengguna Google,5,2024-02-12 05:49:35,"saya sangat suka dengan game ini,dan sya suka main clasic seru trimakasih Block Blast!"
Pengguna Google,5,2024-06-05 11:19:04,Game nya sangat bagus dan bisa di mainkan offline tanpa internet cocok sekali untuk mengisi waktu luang
Pengguna Google,5,2023-11-26 12:10:46,gem ini bagus ya aku suka gakpapa iklan nya banyak tapi aku tetap suka kok
Pengguna Google,1,2024-02-07 12:03:24,Kebanyakan iklan.. adakan versi tanpa iklan biar pun beli.
Pengguna Google,5,2024-08-25 14:32:26,"Game nyaa bagus sekali bisa bikin kita mikir kalo ,lagi pusing sanggar berguna kalau ada yang mau menghilangkan stres"
Pengguna Google,1,2023-11-08 22:19:55,Mainkan beberapa menit Langsung uninstall aplikasi aja Daripada nonton iklan terus
Pengguna Google,1,2024-09-29 03:30:36,"Kenapa akhir"" ini selalu dikit"" update terus, sudah di update, 2 3 hari suruh update lagi.. tolong diperbaiki lagi.."
Pengguna Google,5,2023-10-25 04:11:25,"Hai, permainan ini seru bgtt sumpah ini sih bisa mengasah otak juga jadi setiap gw dan ibu gw nih main ini kata ibu gw tuh seru bgt permainan nya jadi ibu saya suka dgn game ini,dan itu jga aku suka sih dgn game ini😽"
Pengguna Google,2,2023-11-29 06:55:24,Udah banyak iklan ga ada hadiah nya atau ga mau bayar ini aplikasi palsu ga kaya cassh play belum main udah dibayar
Pengguna Google,1,2024-02-05 07:00:34,Ini game model apa. Level 123 nya ngaco puzel kurang 1. Bintang 1 aja. Game nya ngaco
Pengguna Google,1,2023-11-07 14:44:33,Dah cape main uangnya gk bisa ditarik malah suruh update ulang.hati2 yg gk amanah.di uninstal aja mendinganlah
Pengguna Google,1,2023-03-16 00:58:06,"Games gajelas, gue udah level tinggi bgt terus tiba2 pas mau main lagi masa ngulang lg dr awal. Gabagus bgt nih game"
Pengguna Google,1,2023-08-27 17:27:03,Jgn main game ini .. Cuma iklan doang. Setiap selesai langsung iklan muncul.. Emang mau nonton iklan. Saya itu mau main gamu. Bukan nonton iklan
Pengguna Google,2,2024-03-25 20:11:39,"Aplication sudah di seting, main clasik uda level tinggi sudah tidak ada tempat di posisikan, jadi kalah ulang dari awal terus"
Pengguna Google,1,2024-04-28 12:54:09,"Install permainan ini karena lihat iklannya, ternyata model permainan dengan yang diiklankan tidak sama. Auto uninstall"
Pengguna Google,4,2024-08-03 07:48:33,Bintang 4 dulu. Nanti kasih 5 kalo iklannya dikurangi klo main online😁🔥. Btw aku kalo main game ini suka off data soalnya bentar2 udh iklan klo online😐
Pengguna Google,1,2024-05-03 16:03:08,"gamenya gak sama seperti iklannya,buang buang data dan waktu aja njir.nyesel gw download game penipuan"
Pengguna Google,3,2024-06-12 08:08:55,makin kesini makin banyak iklannya.. jd buat males mainnya
Pengguna Google,1,2024-04-25 06:56:23,Ga jelas game nya udah level 32 udh tau jalannya ga ada ga di nyambung kan pula jalan nya ga jelas game nya tolong perbaiki gua uninstall
Pengguna Google,5,2025-03-19 14:52:36,bagus banget game ini menjadi terkenal oleh para orang yang mainkan smpai orang tua main kan ini cocok bgt ngilangin strees
Pengguna Google,2,2024-05-12 12:58:47,"awalnya penasaran ttp selesai misi selesai juga, tak ada lagi lanjutannya"
Pengguna Google,5,2025-03-21 14:49:04,cocok untuk ngabuburit 😁👍
Pengguna Google,5,2025-01-28 10:09:22,karena game bagus
Pengguna Google,1,2025-04-03 12:32:05,setiap kalah banyak amat iklannya mohon dihilangkan
Pengguna Google,3,2024-10-01 07:31:55,"Maaf knpa ya sllu balik lg k level 1, padahal sudah jauh level nya...tiba² pindah k level 1 lagi..pdhal ini permainan bagus..buat mengusir rasa bosan ..."
Pengguna Google,1,2024-10-16 04:01:43,Bukan bikin senang malah bikin stress game apaan ini...masih banyak yg kurang.kurang nyenengin player😡🤮
Pengguna Google,1,2024-08-18 05:23:41,Parahparahparah.... dah jauh jauh sampelevel 90 lebih balik lg kevel 1. Ini sdh brp kali saya balik lg k level 1. Mana iklan nya byk bgt. Game iklan. 👎👎
Pengguna Google,5,2024-05-11 15:14:25,Gamenya asik. Tolong di hilangkan iklan nya dong. Bikin bosan satu permainan iklan
Pengguna Google,2,2024-05-28 07:27:06,"Udah level 83 masa balik lagi level 1 , ahhhhh sebel auto uninstall"
Pengguna Google,1,2024-09-10 19:54:00,"Aplikasi tidak menyenangkan , main game itu karna menghilangkan stres tapi kalo dikit"" Iklan bikin stresss"
Pengguna Google,1,2024-06-14 23:29:54,Aplikasi asu sekali masuk sulit kluar... Bikin emosi yg buat sistem asu logok
Pengguna Google,2,2024-10-07 05:24:06,Lumayan bagus tapi tolong block²nya bisa di kanan kiri atas bawah hin ya😊
Pengguna Google,2,2024-07-31 05:04:18,"Game nya seru buat pas gabut, tapi asli terlalu banyak iklan. Mengganggu bangettttt"
Pengguna Google,5,2024-04-21 04:36:26,Game nya bagus enak buat dimainkan kalo wifi lagi mati lebih di perbaiki lagi ya kak biar sponsornya ga banyak banyak
